"id","title","slug","event_date","start_time","end_time","location_id","description","calendar_id","add_date","mod_date","author_id","publish_date","publish","allow_comments","facebook_event"
"91","D.V.S.* with Creative Common","dvs-creative-common","2011-10-25","22:00:00","\N","1","<p><img src=""/media/uploads/events/ecology-oct-2011-back-2.jpg"" border=""0"" width=""589"" height=""401"" /></p>
<p><strong>D.V.S*</strong> ( Electro Hip Hop/Brightstep/Skygaze )<br /> <a href=""http://www.dvsmusic.com/"" target=""_blank"">www.dvsmusic.com</a><br /> Brooklyn based producer D.V.S* (aka Derek VanScoten) creates that  elevated feeling in the listener&rsquo;s chest with his guitar-soaked  experimental dance beats.<br /> He currently has music released on Daly  City Records, Soulection, 1320 Records, Electronic Musician Magazine,  and his own label, Octave Memory Tapes.<br /> Over the last 2 years, D.V.S* has spent considerable time on the  road with electronic acts as varied as Random Rab, Bluetech, Tipper,  FreQnasty, Big Gigantic, Lotus, MartyParty, emancipator, Ana Sia, Beats  Antique, and EOTO.<br /> No stranger to the live band scene, he has also  performed as a respected multi-instrumentalist with acts as diverse as  DJ Logic, Devotchka, The Motet, and the Boulder Philharmonic.<br /> While  his current beatsmithing pushes the envelope of futuristic rhythms and  timbres, D.V.S* hasn't always experienced music via a laptop, synths and  midi controllers. Influences include 19th century romantic music,  motown, swing, salsa, bossa nova, afrobeat, traditional folk music from  multiple cultures, hip hop, and of course, rock n' roll.<br /> <br /><strong> Creative Common</strong><br /> <a href=""http://www.soundcloud.com/creativecommon"" target=""_blank"">www.soundcloud.com/creativecommon</a><br /> <a href=""http://www.facebook.com/creativecommon"" target=""_blank"">www.facebook.com/creativecommon</a><br /> <br /> CC is an audio/visual experience inspired by the culturally solidifying  nature of creativity and the socially solidifying nature of connection  and understanding-  which, in short, means: loud music + pretty art +  lovely friends.  come experience the creative common~</p>","\N","2011-09-20 19:02:26+00","2011-10-19 16:23:24+00","1","2011-06-20 23:29:26+00","t","f","306715726010755"
"93","Jeff Bujak","jeff-bujak","2011-10-18","22:00:00","\N","1","<p><img src=""/media/uploads/events/ecology-oct-2011-back-2.jpg"" border=""0"" width=""589"" height=""401"" /></p>
<p>MUSIC ECOLOGY PRESENTS... Jeff Bujak with Eelko</p>
<p><strong>Jeff Bujak</strong><br />Jeff Bujak is a Northampton, MA based keyboardist/producer/composer  who has designed a new style of intelligent dance music (IDM) that  dives deep into the waters of complex electronica and he&rsquo;s carving a  fresh path in the live-music scene one performance at a time.  Though,  if you ask a Jeff Bujak fan to describe his music, a blank face followed  by a smile would prove to be a common  trial answer, then usually words like &lsquo;dirty&rsquo; and &lsquo;epic&rsquo; start pouring  out.  His music falls into a large pool of electronica dance genres,  lands on one and leaps to the next while he wails away on his keyboards  to create something truly moving, smart and original.<br /><br />Bujak  began his history with the piano at age 7.  He started studying music  theory a couple years later and began understanding the math of music.   Since then, he has written over 300-solo compositions ranging from  standard classical styles to extravagant heavy metal fury.  He looks for  what&rsquo;s been done before and finds a way to recreate the theory with  dance music in a way that hasn&rsquo;t been heard, yet strangely familiar at  the same time.  He handcrafts his own hard-driving beats and loops, then  samples and performs his half improv/ half composed pieces live to  create an experience clearly pushed into it&rsquo;s own category.<br /><br />Jeff Bujak tours live full-time with 4-studio albums, over  120-multitrack live-albums under his belt and enough keyboard/ gadget  wizardry and sequencing know-how to hold the energy in a raging audience  for over 4-hours straight.  Whether it&rsquo;s the two 4 &frac12; hour non-stop sets  on Jam Cruise earlier this year or the countless set-break sets from  last year for The New Deal, Lotus and Eoto, Bujak is perfoming memorable  sets and quickly becoming one of the most talked about solo acts on the  road.<a href=""http://www.jeffbujak.com/"" target=""_blank""><br />http://www.jeffbujak.com/</a><br /><br /><strong>Eelko</strong><br /><br />Eelko, born Christopher Carchedi, is a live performing artist hailing  from Boston, who, with his music, blurs the lines between hip hop, funk,  trance, dubstep, and a plethora of many other influences. Drawing  inspiration from a love of avante garde jazz and free form &lsquo;jam&rsquo; music,  Eelko&rsquo;s live performances are always kept fresh and interesting.<a href=""http://soundcloud.com/eelko"" target=""_blank""><br />http://soundcloud.com/eelko</a><a href=""http://eelkomusic.com/"" target=""_blank""><br />http://eelkomusic.com/</a><br /><br />Visuals by <strong>VJ Shmeejay</strong><br /><br />10 PM, $5, 21+<br /><br />186 Harvard Avenue in Allston<br />""Harvard Avenue"" stop on Green line B<br /><br />Our other upcoming events at Wonder Bar:<br />D.V.S* &amp; Creative Common - Oct 25th<br />De Qualia &amp; Probiotic w/ Mixzart - Nov 1st<br />King &amp; Space Jesus - Nov 8th<br /><br />For this and future events please visit<a href=""http://www.musicecologyboston.com/"" target=""_blank""><br />http://www.musicecologyboston.com/</a><br /><br />or find us on Facebook at<a href=""http://www.facebook.com/MusicEcology"" target=""_blank""><br />http://www.facebook.com/MusicEcology</a><br /><br />Promotional assistance by:<br /><strong>LostinSound</strong><a href=""http://www.lostinsound.org/"" target=""_blank""><br />http://www.lostinsound.org/</a><br /><br />and <strong>Forbidden Bass Crew</strong><a href=""http://www.facebook.com/group.php?gid=365770374790"" target=""_blank""><br />http://www.facebook.com/group.php?gid=365770374790</a></p>","\N","2011-10-13 05:37:16+00","2011-10-13 05:38:23+00","1","2011-09-22 08:45:48+00","t","f","122132031215087"
"92","FDOT's Bday w/ Science Factory & Lenore","fdots-bday-w-science-factory-lenore","2011-10-11","22:00:00","\N","1","<p><img src=""/media/uploads/events/ecology-oct-2011-back-2.jpg"" border=""0"" width=""589"" height=""401"" /></p>
<p>This week we celebrate Shawn Conte's birthday. Shawn aka <strong>FDOT</strong> aka  Furious Styles aka one of The Statesmen aka one of the creators of Music  Ecology has decided to get one year older. To celebrate this occasion  with us we invited Science Factory and Lenore.<br /> <br /><strong> Science Factory</strong><br /> Science Factory is an idea three different people had, and began to  develop soon after meeting. In fact, even after they met, the idea just  kept floating around for awhile. Ideas are like that: floaty.<br /> Daniel Brady (Mixmaster Doc), Bernie Kenerson (Bernzilla) &amp; Sam  Favata (MC Troublepants) might seem an unlikely trio if you met them  outside of a musical context. Brady(26) and Favata(29) met working at a  music store &amp; began swapping ideas on music, culture and the future.<br /> Favata met Kenerson at a local Jazz club jam-session, and became fast  friends. Kenerson, who was already a veteran musician when Sam &amp; Dan  were just kids, brought a wealth of ideas to the group. An undisputed  virtuoso of the Electric Wind Instrument (EWI), Bernie had been playing  &amp; recording modern jazz-fusion, searching for new ways to express  himself on this unique instrument.<br /> Dan Brady realized the potential  of a person who had mastered the EWI. Not only could he play dazzling  solos with an infinite array of sounds, he could also use the instrument  for sampling, filtering, modulation &amp; more.<br /> After a few years  of tinkering, jamming &amp; head-scratching, the lads got serious.  Weekly jam-sessions turned into heavy composition sessions, and a  multitude of shows soon followed.<br /> Science Factory has now become an  idea-in-motion. Need a dancefloor anthem? Got you. Grimy Dub-Step  Hip-Hop? Sure. Downtempo Electro Ballad? Of course.<br /> Science Factory  moves seamlessly between genres, but never loses the audience. Their  shows are designed for both the ""Heads"" as well as the casual listener<br /> <a href=""http://www.reverbnation.com/sciencefactory"" target=""_blank"">http://www.reverbnation.com/sciencefactory</a><br /> <br /><strong> Lenore</strong><br /> The queen bee of DnB and one of the masterminds behind Elements - one of the longest running DnB nights in the country.<br /> <a href=""http://www.elements-dnb.com/"" target=""_blank"">http://www.elements-dnb.com/</a><br /> <br /> <br /> Visuals by <strong>VJ Shmeejay</strong><br /> <br /> 10 PM, $5, 21+<br /> <br /> 186 Harvard Avenue in Allston<br /> ""Harvard Avenue"" stop on Green line B<br /> <br /> Our other upcoming events at Wonder Bar:<br /> Jeff Bujak &amp; Eelko - Oct 18th<br /> D.V.S* &amp; Creative Common - Oct 25th<br /> De Qualia &amp; Probiotic w/ Mixzart - Nov 1st<br /> King &amp; Space Jesus - Nov 8th<br /> <br /> For this and future events please visit<br /> <a href=""http://www.musicecologyboston.com/"" target=""_blank"">http://www.musicecologyboston.com/</a><br /> <br /> or find us on Facebook at<br /> <a href=""http://www.facebook.com/MusicEcology"" target=""_blank"">http://www.facebook.com/MusicEcology</a><br /> <br /> Promotional assistance by:<br /><strong> LostinSound</strong><br /> <a href=""http://www.lostinsound.org/"" target=""_blank"">http://www.lostinsound.org/</a><br /> <br /> and <strong>Forbidden Bass Crew</strong><br /> <a href=""http://www.facebook.com/group.php?gid=365770374790"" target=""_blank"">http://www.facebook.com/group.php?gid=365770374790</a></p>","\N","2011-10-11 22:04:56+00","2011-10-11 22:04:56+00","1","2011-09-22 08:45:48+00","t","f","275174235838650"
"90","Heyoka with Futexture and Music Ecology residents","heyoka-futexture-and-music-ecology-residents","2011-10-04","21:00:00","\N","1","<p><img src=""/media/uploads/events/ecology-oct-2011-front-heyoka.jpg"" border=""0"" width=""589"" height=""401"" /></p>
<p>In honor of these special guests, we will start Music Ecology an hour early at 9 PM.<br /> $5 entry from 9 PM - 10:30 PM<br /> $10 after 10:30<br /> Get here early to take advantage of this offer.<br /> <br /> <strong>Heyoka</strong><br /> Over the last five years, Andrei Olenev AKA Heyoka, has been bringing a  unique twist on glitch hop and psychedelic bass music, emerging as a  staple producer and performer throughout the west coast electronic music  scene and burning man community, as well as branching into the  international glitch hop and bass music movements.  Heyoka has brought  his signature sound to festivals such as: Symbiosis, Sonic Bloom,   Raindance, Lightning in a bottle, Big Bounce, Alchemeyez, and large  sound camps of Burning Man such as Nexus, El circo, Temple of Boom,   Entheon Village, Roots Society and Fractal Nation.  He has also brought  his music to several International Festivals such as Shambhala (Canada),   Boom (Portugal), Erthfreq and Winter solstice (Australia), and  Luminate (New Zealand).  Heyoka has a hectic touring schedule throughout  North America, regularly visiting clubs, warehouses and festivals of  various underground music scenes. <br /> Heyoka&rsquo;s sound blends elements of  many musical styles into something that is mind bending and  indefinable. While listening to his music, you are taken on a journey  through fractal soundscapes and alien dimensions, while riding a wave of  fat glitch beats and sub bass.  In his live sets, Heyoka chops up and  remixes his own original music, always keeping it fresh and hot on the  dancefloor.  Heyoka&rsquo;s sound evolves album to album, frequently being  reinvented while maintaining a unique flavor that is unmistakably  &ldquo;Heyoka&rdquo;.  He releases his music mainly on San Francisco&rsquo;s Muti Music, a  leader in the glitch hop and bass music scene.   <br /> The response to  his emergence so far has been overwhelming as Heyoka manages to stand  out amongst bass music producers with an almost cult like following due  to his unique take on all things &lsquo;Glitch&rsquo; and &lsquo;Bass&rsquo; centric. <br /> <a href=""http://www.heyokamusic.com/"" target=""_blank"">http://www.heyokamusic.com/</a><br /> <a href=""http://soundcloud.com/heyoka-1"" target=""_blank"">http://soundcloud.com/heyoka-1</a><br /> <br /><strong> Futexture</strong><br /> Futexture is the exploration of (trans)personal experience through  sound. For David Krantz, former producer of Agobi Project and 22 year  old musician based out of Asheville, NC it is the logical evolution of a  lifelong musical obsession. <br /> Combining the rhythmic appeal of  dubstep and hip hop with melodic dreamscapes and creative sound design,  Futexture skillfully weaves a futuristic blend of glitchy bass-heavy IDM  and jazzy techstep into a forward thinking sound that defies  classification. This unique sonic synthesis is equally suited for both  headphones and the dancefloor, and many have described it as a breath of  fresh air in electronic music today.<br /> A new project as of late 2010,  Futexture has been well received in a variety of musical circles. In  the first six months of 2011 he has shared the stage with Tipper,  Bassnectar, Kilowatts, Nasty Nasty, Bonobo, Ana Sia, Big Gigantic,  Heyoka, Falty DL, Bird of Prey, Mimosa, Mindelixir, and Mount Kimbie,  and Vibesquad. <br /> <a href=""http://soundcloud.com/futexture"" target=""_blank"">http://soundcloud.com/futexture</a><br /> <br /> <br /> Visuals by <strong>VJ Shmeejay</strong><br /> <br /> 9 PM, $5 before 10:30 &amp; $10 after 10:30, 21+<br /> <br /> 186 Harvard Avenue in Allston<br /> ""Harvard Avenue"" stop on Green line B<br /> <br /> Other upcoming events at Wonder Bar:<br /> Science Factory &amp; Lenore - Oct 11th.<br /> Jeff Bujak &amp; Eelko - Oct 18th<br /> D.V.S* &amp; Creative Common - Oct 25th<br /> <br /> For this and future events please visit<br /> <a href=""http://www.musicecologyboston.com/"" target=""_blank"">http://www.musicecologyboston.com/</a><br /> <br /> or find us on Facebook at<br /> <a href=""http://www.facebook.com/MusicEcology"" target=""_blank"">http://www.facebook.com/MusicEcology</a><br /> <br /> Promotional assistance by:<br /><strong> LostinSound</strong><br /> <a href=""http://www.lostinsound.org/"" target=""_blank"">http://www.lostinsound.org/</a><br /> <br /> and <strong>Forbidden Bass Crew</strong><br /> <a href=""http://www.facebook.com/group.php?gid=365770374790"" target=""_blank"">http://www.facebook.com/group.php?gid=365770374790</a></p>","\N","2011-09-20 18:59:03+00","2011-09-20 19:01:12+00","1","2011-06-20 23:29:29+00","t","f","292314900781280"
"87","R/D w. Ali Berger, Professorpious & Furious Styles","rd-w-ali-berger-professorpious-furious-styles","2011-09-27","21:00:00","\N","1","<p><img src=""/media/uploads/events/rd-front-2.jpg"" border=""0"" width=""589"" height=""866"" /></p>
<p>In honor of this special guest, we will start Music Ecology an hour early at 9 PM.<br /> $5 entry from 9 PM - 10:30 PM<br /> $10 after 10:30<br /> Get here early to take advantage of this offer.<br /> <br /><strong> R/D</strong> <br /> <br /> R/D is is the musical creation of R.D. White, an LA-based electronic  music producer and performer. Known for mixing crushing breaks with  swirling indie rock melodies, R/D is part of a new generation of  producers melding electro-hop and indie rock.<br /> <br /> In addition to  producing, R/D performs dynamic live sets as a musician, playing  keyboards and controllers in real time to create the epic melodies,  sweeping builds, catchy hooks, and massive drops that define his sound.<br /> <br /> R/D gained widespread notoriety with his 2010 remix of Fever Ray&rsquo;s &lsquo;I&rsquo;m  Not Done&rsquo; &ndash; which reached #2 on Hype Machine with an unprecedented  27,000 listens in just 3 days. The title track from his &lsquo;Face Of God EP&rsquo;  again landed him in the top 3 on Hype Machine&rsquo;s Twitter charts. His  official remix of The Glitch Mob&rsquo;s &lsquo;Starve the Ego, Feed the Soul&rsquo; is  the #1 download from the entire 2 volume remix compilation series &lsquo;Drink  The Sea Remixes&prime;.<br /> <br /> His recent success has landed R/D prime-time  evening slots at Coachella 2010 &amp; 2011. He has shared bills with  Flying Lotus, Pretty Lights, Bassnectar, The Glitch Mob, Les Claypool,  Cocoe Rosie, Caspa, Mala, Beats Antique, Mim0sa, and MartyParty to name a  few. Fresh off his summer tour with The Glitch Mob, R/D is touring  nationally to promote his new full-length album entitled &lsquo;Liquid Heart  Keeper&rsquo;.<br /> <br /> <a href=""http://www.youtube.com/watch?v=6xHt5Y9zOik&amp;feature=share"" target=""_blank"">http://www.youtube.com/watch?v=6xHt5Y9zOik&amp;feature=share</a><br /> <a href=""https://www.facebook.com/RDmusic"" target=""_blank"">https://www.facebook.com/RDmusic</a><br /> <a href=""http://www.rd-sound.com/"" target=""_blank"">http://www.rd-sound.com/</a><br /> <a href=""http://www.twitter.com/_RD"" target=""_blank"">http://www.twitter.com/_RD</a><br /> <br /> Support by:<br /> <br /><strong> Ali Berger</strong> <br /> <br /> Ali Berger is a producer, DJ, and live PA from Princeton, NJ, now  living in Boston. His music is sometimes chilled out, sometimes heavy,  but always glitchy, electronic, and above all, funky. His live shows  incorporate on-the-fly mashups and remixes of his own original tunes,  which range from glitch-hop to electrofunk to drum &amp; bass. You can  catch him rocking shows around Boston and on Lost in Bass on Glitch.FM  every Monday night. Ali has a free EP and single out at <a href=""http://aliberger.bandcamp.com/"" target=""_blank"">http://aliberger.bandcamp.com/</a> and tracks forthcoming on several small but notable labels in the summer of 2011.<br /> <br /> <a href=""http://aliberger.bandcamp.com/"" target=""_blank"">http://aliberger.bandcamp.com/</a><br /> <a href=""http://www.facebook.com/alibergermakesmusic"" target=""_blank"">http://www.facebook.com/alibergermakesmusic</a><br /> <a href=""http://soundcloud.com/the_woof"" target=""_blank"">http://soundcloud.com/the_woof</a><br /> <br /><strong> Professorpious</strong> (glitch.fm, Music Ecology) <br /> <br /> Professorpious has been hooked on electronic music since the late  nineties where he was drawn to the frenetic sounds of DnB as a young  man. He bought some turntables found a warehouse and threw his first  parties in late 2000. A brief trip to London in 2001 and a visit to  Fabric nightclub provided the catalyst to switch styles from DnB to  Breaks. Then in 2005 Pious attended Burning Man and heard Dubstep and  Glitch Hop for the first time and instantly knew this was the sound of  the future. Today you can hear anyone or all of these styles in a Pious  set.<br /> Currently Pious holds down residency at Lost In Bass every Monday on glitch.fm as well as at the Tuesday weekly Music Ecology.<br /> <br /> <a href=""http://soundcloud.com/professorpious"" target=""_blank"">http://soundcloud.com/professorpious</a><br /> <a href=""http://www.mixcloud.com/professorpious"" target=""_blank"">http://www.mixcloud.com/professorpious</a><br /> <br /> and<br /> <br /><strong> Furious Styles</strong> (The Statesmen, Music Ecology)<br /> Part of Boston-based DnB group The Statesmen as well as one of the  masterminds behind Music Ecology, Furious Styles is known to explode the  dancefloor with his beats that'll make adults and children lose  control. <br /> <br /> <a href=""http://www.myspace.com/statesmendnb"" target=""_blank"">http://www.myspace.com/statesmendnb</a><br /> <a href=""https://www.facebook.com/pages/The-Statesmen/114256085260392"" target=""_blank"">https://www.facebook.com/pages/The-Statesmen/114256085260392</a><br /> <br /> <br /> <br /> Visuals by <strong>VJ Shmeejay</strong><br /> <br /> 9 PM, $5 before 10:30 &amp; $10 after 10:30, 21+<br /> <br /> 186 Harvard Avenue in Allston<br /> ""Harvard Avenue"" stop on Green line B<br /> <br /> For this and future events please visit<br /> <a href=""http://www.musicecologyboston.com/"" target=""_blank"">http://www.musicecologyboston.com/</a><br /> <br /> <br /> or find us on Facebook at<br /> <a href=""http://www.facebook.com/MusicEcology"" target=""_blank"">http://www.facebook.com/MusicEcology</a><br /> <br /> Promotional assistance by:<br /><strong> LostinSound</strong><br /> <a href=""http://www.lostinsound.org/"" target=""_blank"">http://www.lostinsound.org/</a><br /> <br /> and <strong>Forbidden Bass Crew</strong><br /> <a href=""http://www.facebook.com/group.php?gid=365770374790"" target=""_blank"">http://www.facebook.com/group.php?gid=365770374790</a></p>","\N","2011-09-07 03:50:44+00","2011-09-07 03:50:44+00","1","2011-06-20 23:29:26+00","t","f","248674218503970"
"89","Durians with Svyable","durians-svyable","2011-09-20","22:00:00","\N","1","<p><strong>Durians</strong><br /> <br /> ""an ambitious and highly danceable experiment,  recalling STS9 at their most electro, or perhaps Daft Punk at their most  organic"" - Dan Bolles, 7Days Magazine, Burlington, VT Dec 15th, 2010<br /> <br /> The Durian, the spiny, stinky fruit, is both famous and infamous in its  native home of South-East Asia.  Eliciting emotions that range from  respect to disgust to adoration, the fruit has earned the nickname,  ""King of Fruits,"" and has been banned in  many hotels and public areas due to its smell.  No doubt this brash  fruit is an appropriate namesake for the Brooklyn live  Electronic/IDM/Dubstep band, Durians.  The trio's powerful presence and  sound are as impressive and unique as the fruit's funky odor.<br /> <br /> ""...This is live-instrument electronic music on steroids, featuring  dance-inducing break-beats and drum and bass amongst a psychedelic swirl  of sonic delights."" - Ed Dufresne, Montpelier Times Argus, 8/28/09<br /> <br /> Although the group uses recognizable elements from the newest  DJ-dominated Electronic Dance Music genres, Durians never sticks to  formulas.  Dubstep bass lines played from Nick Kirshnit's hybrid bass  are so dirty, aggressive and low that they defy standards of the genre.   Drum n' bass and jazz-infused trip hop beats are pounded so hard by  drummer Ryan Ramirez that they compel even the most reserved  concert-goers to move their feet.  Melodies and sounds from Gnome  Chalmsky's trombone and keyboards are so twisted that they take each  song into a different epic dimension. <br /> <br /> "" ...like Aphex twin and Squarepusher but they take it to the next level..."" - DJ Lovelace, Brooklyn Radio, (Nov 12, 2010)<br /> <br /> The idea began with longtime musical cohorts Kirshnit and Chalmsky in  Burlington, VT.  They had been engrossed by the work of such artists as  Amon Tobin, Squarepusher and Jo-Jo Mayer's Nerve, and the influence that  these artists had on Kirshnit and Chalmsky was large and obvious.  The  success of the project eventually compelled them to move to New York  City, where they met drummer Ryan Ramirez, a recent transplant from  North Carolina.  Ramirez, an already accomplished session drummer with  Soul/Funk ensembles, had been inspired by Electronica drummers such as  Adam Deitch, Jo-Jo Mayer and KJ Sawka.  He, Kirshnit and Chalmsky  clicked and immediately began work on releasing their music.<br /> <br /> After releasing their EP, ""Adrenochrome Gnome,"" Durians have been  growing in notoriety in the North-East.  They find themselves at home in  a variety of scenes, from EDM, to IDM, to Jamtronica, even picking up  fans of jazz and heavy metal.<br /> <a href=""http://soundcloud.com/duriansmusic"" target=""_blank"">http://soundcloud.com/duriansmusic</a><br /> <a href=""http://duriansmusic.com/"" target=""_blank"">http://duriansmusic.com/</a><br /> <br /> <br /><strong> Svyable</strong> (JG3 Productions)<br /> Svyable exploded onto the dubstep scene in Boston after releasing his  Dashka Stone EP and getting his Monster Ft. DJ Russ P &amp; MK Remix  released on No Ego Records. Since then Svyable has turned his focus to  remixing including artists such as Alicia Keys, Innerpartysystem, and  Nenna Yvonne.<br /> <a href=""http://soundcloud.com/svyable"" target=""_blank"">http://soundcloud.com/svyable</a><br /> <a href=""http://svyable.bandcamp.com/"" target=""_blank"">http://svyable.bandcamp.com/</a><br /> <br /> <br /> Visuals by <strong>VJ Shmeejay</strong><br /> <br /> 10PM, $5, 21+<br /> <br /> 186 Harvard Avenue in Allston<br /> ""Harvard Avenue"" stop on Green line B<br /> <br /> For this and future events please visit<br /> <a href=""http://www.musicecologyboston.com/"" target=""_blank"">http://www.musicecologyboston.com/</a><br /> <br /> <br /> or find us on Facebook at<br /> <a href=""http://www.facebook.com/MusicEcology"" target=""_blank"">http://www.facebook.com/MusicEcology</a><br /> <br /> Promotional assistance by:<br /><strong> LostinSound</strong><br /> <a href=""http://www.lostinsound.org/"" target=""_blank"">http://www.lostinsound.org/</a><br /> <br /> and <strong>Forbidden Bass Crew</strong><br /> <a href=""http://www.facebook.com/group.php?gid=365770374790"" target=""_blank"">http://www.facebook.com/group.php?gid=365770374790</a></p>","\N","2011-09-14 19:11:40+00","2011-09-14 19:11:40+00","1","2011-06-20 23:29:29+00","t","f","161666263919369"
"88","$o$o Gutter, Krallspace, and the Mighty Rumpus","oo-gutter-krallspace-and-mighty-rumpus","2011-09-13","22:00:00","\N","1","<p>Music Ecology brings you even more fresh EDM! This week from:<br /> <br /> $0_$0_gutteR (Vermin Street)<br /> Krallspace (<a href=""http://soundcloud.com/krallspace"" target=""_blank"">http://soundcloud.com/krallspace</a>)<br /> THE MIGHTY RUMPUS (<a href=""http://the-mighty-rumpus.com/"" target=""_blank"">http://the-mighty-rumpus.com/</a>)<br /> <br /><strong> $0_$0_gutteR</strong> (Vermin Street)<br /> One of the founding members of the notorious Boston underground  collective Vermin Street, $0_$0_gutteR has the best collection of shit  ya never heard. He's too cool for social networking sites and has no  online presence. However, his dj sets bring over-the-top sounds from  under-the-radar artists to keep the heads noddin and the butts movin,  Nuff said, just be there.<br /> <br /><strong> Krallspace</strong> (<a href=""http://soundcloud.com/krallspace"" target=""_blank"">http://soundcloud.com/krallspace</a>)<br /> <br /> That heavy bass sound that sends shivers down your spine and a high  voltage jolt through your veins is the sound that Alex Rivera Krall  prides himself on. With a vast variety of clashing genres of music and  an arsenal of tricks and effects Krallspace vows to wow. A major  contributor to the ever-expanding Boston dubstep scene, Krall has been  assembling... thrilling glitch, dubstep, and hip-hop oriented tracks  that have landed him opportunities to play at several major clubs in  Boston (Middle East Downstairs, Brighton Music Hall, Wonderbar etc...)  and major northeastern festivals in Camp Bisco IV and Desiderata. Alex  has also been able to take the stage alongside several noteworthy acts  in Electronic music some of which include but are not limited to Datsik,  EOTO, 12th Planet, MiMOSA, Two Fresh, Paper Diamond, Daedelus and  Archnemesis while also performing regularly alongisde Boston's own  Terravita (Hot Pink Delorean). Currently residing in Allston  Massachusetts, Krallspace has been hard at work on his debut EP ""Playing  With Fire"" that he will deliver to the hands of the public as a free  download with an expected release in late 2011.<br /> <br /> frankster and Henny Rock present:<br /> THE MIGHTY RUMPUS<br /> (<a href=""http://the-mighty-rumpus.com/"" target=""_blank"">http://the-mighty-rumpus.com/</a>)<br /> <br /><strong> frankster</strong><br /> Frank Heiss has been doing the music thing since he started hitting  things with drum sticks at the age of 4. After his college band opened  for future legends Phish in 1990, a friend played him a hardcore  cassette tape mixed by Nicky Black Market and he never looked back -  selling his acoustic drums in favor of samplers, sequencers,  synthesizers and ultimately an Akai MPC-3000. He immediately saw that  embracing technology and becoming one with machines would allow further  innovation over imitation.<br /> <br /> He was inspired by and introduced to  the world of electronic dance music in the early 1990's by none other  than Dr. Walker of the German electronic duo Air Liquide after the two  were introduced at dawn on Avenue C in New York City Awakening an  eternal space brotherhood. His first vinyl EP Radical Technology was  released in 1995 on the UK label Rising High courtesy of Casper Pound  who rests in Peace at One with The Spirit World. Frank Heiss was further  inducted into the global electronic underground as part of the Liquid  Sky family by Carlos ""Soul"" Slinger who helped dub him tube. His  innovative work as tube has yielded six albums to date pioneering a  sound he calls: Mental Step. The debut tube release Alive was called  ""sonic sorcery"" by CMJ and compared to the likes of Aphex Twin and  Squarepusher.<br /> <br /> Frank Heiss also recorded a multi-genre full  length for Harvest/EMI under the name HearNow, and has created a simply  absurd Country-Western/Breakbeat crossover project known as The Hick  Step Massive. After spending some time focused on producing anonymous  music for television and taking a hiatus from performing live, he has  once again picked up drum sticks and come full circle as an electronic  percussionist.<br /> <br /> The Mighty Rumpus is frankster's latest offering  as an electronic percussionist, having teamed up with master engineer  Henny Rock on baritone guitar and additional Controllerism. They lean  toward boom-bap, but once labeled will immediately transcend and include  their experience with existing Belief systems by all Sentient Beings to  arrive ""beyond genre.""<br /> <br /> There is only 1 Love in the Kosmos...<br /> <br /> <a href=""http://frankheiss.com/"" target=""_blank"">http://frankheiss.com/</a><br /> <a href=""http://soundcloud.com/frankheiss"" target=""_blank"">http://soundcloud.com/frankheiss</a><br /> <br /> <strong>Henny Rock</strong><br /> Hendrik David Gideonse XIX started his professional music career  playing with Thumper, an infamous Boston ska band. He worked as a live  mix engineer throughout the 90's and started producing commercial  records around 1998 when he founded Indecent Music. Hendrik also fronted  the band Nineteen. Henny Rock has taught audio production and  technology at many of the schools in the Boston area.<br /> <br /> <a href=""http://indecentmusic.com/"" target=""_blank"">http://indecentmusic.com/</a><br /> <br /> <br /> Visuals by <strong>VJ Shmeejay<br /> </strong><br /> $5, 21+, 10 PM<br /> <br /> 186 Harvard Avenue in Allston<br /> ""Harvard Avenue"" stop on Green line B<br /> <br /> For this and future events please visit<br /> <a href=""http://www.musicecologyboston.com/"" target=""_blank"">http://www.musicecologyboston.com/</a><br /> <br /> <br /> or find us on Facebook at<br /> <a href=""http://www.facebook.com/MusicEcology"" target=""_blank"">http://www.facebook.com/MusicEcology</a><br /> <br /> Promotional assistance by:<br /> <strong>LostinSound</strong><br /> <a href=""http://www.lostinsound.org/"" target=""_blank"">http://www.lostinsound.org/</a><br /> <br /> and <strong>Forbidden Bass Crew</strong><br /> <a href=""http://www.facebook.com/group.php?gid=365770374790"" target=""_blank"">http://www.facebook.com/group.php?gid=365770374790</a></p>","\N","2011-09-08 23:02:36+00","2011-09-08 23:02:36+00","1","2011-06-20 23:29:29+00","t","f","216346808421246"
